,0,sku #,Customer,Sku Name,Date,Forecast,Actual
3985,7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,04/01/2022,2824,1564
3986,7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",04/01/2022,4256,4896
3987,7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,04/01/2022,0,0
3988,7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",04/01/2022,13364,4484
3989,7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",04/01/2022,0,0
3990,7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,04/01/2022,2545,3084
3991,7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,04/01/2022,1171,696
3992,7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,04/01/2022,1698,2336
3993,7991425,24955,Sainsbury's,JS Vegan Mexican Bean Wrap,04/01/2022,1381,1392
3994,,25543,Sainsbury's,JS Harissa Chicken Wrap,04/01/2022,0,0
3995,,25544,Sainsbury's,JS Vegan Onion Bhaji Sandwich,04/01/2022,0,0
3996,,25545,Sainsbury's,JS Katsu Chicken Sandwich ,04/01/2022,0,0
3997,8018816,25608,Sainsbury's,JS Halloumi Roast Vegetable Wrap,04/01/2022,558,1148
3998,7798851,26002,Sainsbury's,JS Chicken Salad Skillet x 4,04/01/2022,10059,11784
3999,8046570,26981,Sainsbury's,JS Tuna Crunch Sub Roll ,04/01/2022,,0
4000,8046550,26983,Sainsbury's,JS Chicken and Bacon Sub Roll ,04/01/2022,5268,
4001,8046562,26984,Sainsbury's,JS Ham and Cheese Sub Roll ,04/01/2022,3613,4712
4002,,28009,Sainsbury's,JS HTE Egg & Cheese Muffin,04/01/2022,1584,500
4003,,28010,Sainsbury's,JS HTE Meatball Marinara Wrap,04/01/2022,344,1248
4004,,28011,Sainsbury's,JS HTE Ham & Cheese Toastie,04/01/2022,3260,700
4005,,28369,Sainsbury's,JS Hoisin No Duck Wrap x 4,04/01/2022,3536,1500
4006,8018816,28370,Sainsbury's,JS Vegan No Chicken Ceasar Wrap x 4,04/01/2022,7104,2500
4007,7798851,28371,Sainsbury's,JS Vegan No Coronation Chicken Skillet x 4,04/01/2022,2784,1200
4008,8046570,28372,Sainsbury's,JS Vegan Meatless Meatball Marinara Subroll x 4,04/01/2022,4044,1204
4009,8046550,28373,Sainsbury's,JS Vegan No Chicken Tikka Roll x 4,04/01/2022,3904,
4010,,22883,Sainsbury's,JS Wrap Platter x1,04/01/2022,100,2
4011,,23956,Sainsbury's,JS Classic Sandwich Platter x1,04/01/2022,100,103
4012,,22882,Sainsbury's,JS Meat Sandwich Platter x1,04/01/2022,100,1
4013,,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,04/01/2022,100,29
4014,8530,27728,Sainsbury's,"JS PF Chicken, Bacon & Caesar Wrap x 1",04/01/2022,24,24
4015,8581,27727,Sainsbury's PFS,"JS PFS Mozzarella, Tomato and Pesto Wrap x 1",04/01/2022,21,20
4016,8531,27729,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,04/01/2022,25,20
4017,8534,27730,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x1,04/01/2022,26,20
4018,9935,27133,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,04/01/2022,0,0
4019,,27921,Sainsbury's PFS,JS PFS Chicken and Bacon Sub Roll ,04/01/2022,34,
4020,,27924,Sainsbury's PFS,JS PFS Korean Chicken Sandwich,04/01/2022,0,0
4021,,27933,Sainsbury's PFS,JS PFS TUNA & CUCUMBER SUB,04/01/2022,0,0
4022,,27934,Sainsbury's PFS,JS PFS Ham And Cheese Sub Roll,04/01/2022,,
4023,,27935,Sainsbury's PFS,JS PFS Sweet Chilli Chicken Wrap,04/01/2022,,
4024,,27937,Sainsbury's PFS,JS PFS TTD Eggs Hollandaise with Avocado,04/01/2022,,
4025,,27938,Sainsbury's PFS,"JS PFS Brie, Bacon & Chilli Chutney Skillet",04/01/2022,,
4026,,27939,Sainsbury's PFS,JS PFS greek style chicken & tzatziki wrap,04/01/2022,19,18
4027,,27946,Sainsbury's PFS,JS PFS Steak & caramelised onion sandwich,04/01/2022,20,18
4028,9929,27131,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,04/01/2022,69,325
4029,,27179,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,04/01/2022,0,0
4030,,27109,Sainsbury's PFS,JS PFS Brie & Cranberry Skillet,04/01/2022,0,
4031,,22288,Sainsbury's,JS Brie & Cranberry Skillet,04/01/2022,0,
4032,,28111,Sainsbury's,JS Boxing Day Sub Roll,04/01/2022,0,0
4033,,28112,Sainsbury's,JS Rudolph's Christmas Feast,04/01/2022,0,0
4034,,28113,Sainsbury's,JS Beef Wellington Special,04/01/2022,0,0
4035,,28375,Sainsbury's,JS Christmas Platter,04/01/2022,0,0
4036,,28474,Sainsbury's,JS PF BOXING DAY LEFTOVER SUB,04/01/2022,,
4037,,28475,Sainsbury's,JS PF RUDOLPHS CARROT & VEG ST,04/01/2022,,
4038,,27331,Sainsbury's,JS Indian Inspired Chickpea Flatbread,04/01/2022,,
4039,,27332,Sainsbury's,JS Middle Eastern Lamb Kofta Flatbread  ,04/01/2022,,
4040,,28100,Sainsbury's,JS Hell's Spicy Chicken Roll,04/01/2022,,
4041,7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,04/01/2022,,
4042,,23955,Sainsbury's,JS Seafood Platter x1,04/01/2022,,
4043,7972085,24770,Sainsbury's,JS Party Sandwich Platter,04/01/2022,,
4044,7972091,24480,Sainsbury's,JS Premium Sandwich Platter,04/01/2022,,
4045,3277,22186,Sainsbury's PFS,JS DTS Southern Fried Chicken Wrap x 1,04/01/2022,,
4046,3278,22187,Sainsbury's PFS,"JS DTS Ham & Egg Sub Roll 10"" x 1",04/01/2022,,
4047,3292,23990,Sainsbury's PFS,JS DTS Chicken Salad Skillet x 1,04/01/2022,,
4048,3294,23992,Sainsbury's PFS,JS DTS Seafood Cocktail Skillet x 1,04/01/2022,,
4049,7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,04/01/2022,,
4050,,27781,Sainsbury's Café,JS CAFE Bacon Bap x 4          ,04/01/2022,1377,1584
4051,,27782,Sainsbury's Café,JS CAFE Sausage Bap x 4,04/01/2022,1105,1336
4052,,27783,Sainsbury's Café,JS CAFE Egg Florentine x 4,04/01/2022,467,576
4053,,27784,Sainsbury's Café,JS CAFE Cheese & Onion Topped Toastie x 4,04/01/2022,1012,1248
4054,,27785,Sainsbury's Café,JS CAFE Ham & Cheese Topped Toastie x 4,04/01/2022,1096,1388
4055,,27786,Sainsbury's Café,JS CAFE Chicken & Bacon Topped Toastie x 4,04/01/2022,,0
4056,,27787,Sainsbury's Café,JS CAFE Tomato & Mozarella Panini x 4,04/01/2022,1653,1312
4057,,27788,Sainsbury's Café,JS CAFE Tuna Cheese Melt Panini x 4,04/01/2022,686,820
4058,,27789,Sainsbury's Café,JS CAFE Kids Cheese Sandwich x 4,04/01/2022,630,784
4059,,27790,Sainsbury's Café,JS CAFE Kids Ham Sandwich x 4,04/01/2022,626,768
4060,,27791,Sainsbury's Café,JS CAFE Egg & Cress Sandwich x 2,04/01/2022,435,492
4061,,27792,Sainsbury's Café,JS CAFE Prawn Mayonnaise Sandwich x 2,04/01/2022,408,492
4062,,27793,Sainsbury's Café,JS CAFE Chicken & Bacon Sandwich x 2,04/01/2022,,0
4063,,27794,Sainsbury's Café,JS CAFE Cheese Ploughmans x 2,04/01/2022,634,622
4064,,28103,Sainsbury's Café,JS CAFE Pig Under Blankets Toastie,04/01/2022,0,
4065,,28104,Sainsbury's Café,JS CAFÉ Rudolph's Christmas Feast,04/01/2022,0,
4066,,28105,Sainsbury's Café,JS CAFÉ Turkey Feast Sandwich Stack,04/01/2022,0,
4067,,28106,Sainsbury's Café,JS CAFÉ Cheese & Chutney Toastie,04/01/2022,0,
4068,,28107,Sainsbury's Café,JS CAFÉ Turkey Trimmings Panini,04/01/2022,0,
4069,,28108,Sainsbury's Café,JS CAFÉ Brie & Cranberry Panini,04/01/2022,0,0
4070,,28182,Sainsbury's Café,JS CAFÉ Cheese & Tomato Pizza,04/01/2022,831,1544
4071,,28296,Sainsbury's Café,JS CAFE Vegan Panini Meatless Marinara,04/01/2022,776,976
4072,,28297,Sainsbury's Café,JS CAFE Vegan Sausage Bap x 4,04/01/2022,632,1316
4073,3700,27201,GDTS MCCOLLS,McColl's Southern Fried Chicken Wrap,04/01/2022,,
4074,3706,27202,GDTS MCCOLLS,McColl's Chicken & Bacon Caesar Wrap,04/01/2022,1574,1471
4075,3703,27205,GDTS MCCOLLS,McColl's FALAFEL & HOUMOUS WRAP,04/01/2022,0,0
4076,,28139,GDTS MCCOLLS,MC XMAS CHEESE BOARD WEDGE,04/01/2022,0,0
4077,,28140,GDTS MCCOLLS,MC XMAS TURKEY LUNCH WEDGE,04/01/2022,0,0
4078,,28141,GDTS MCCOLLS,MC XMAS PIGS UNDER BLANKETS WEDGE,04/01/2022,0,0
4079,,27410,WAITROSE,WR Shakshuka Eggs Flatbread x 4,04/01/2022,,
4080,,27411,WAITROSE,WR Spiced Roasted Aubergine Flatbread x 4,04/01/2022,,
4081,Wrap,443009,,44813,04/01/2022,,Mon/Tue
4082,,,,,05/01/2022,05/01/2022,03/01/2022
4083,9518832,20371,Asda,AS Chicken Fajita Triple Wrap x4,05/01/2022,2665,3192
4084,50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,05/01/2022,6312,8288
4085,50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,05/01/2022,5822,7960
4086,50535479,23870,Asda,AS Chicken Fajita Wrap x4,05/01/2022,1357,1896
4087,50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,05/01/2022,4855,5550
4088,50779457,24806,Asda Café,ASC Tuna Melt Panini x4,05/01/2022,194,192
4089,50779460,24809,Asda Café,ASC Cheese & Tomato Toastie x4,05/01/2022,130,0
4090,50779461,24810,Asda Café,ASC Ham & Cheese Toastie x4,05/01/2022,284,248
4091,50779462,24811,Asda Café,ASC ADB Topped Toastie x4,05/01/2022,97,0
4092,50773032,24821,Asda Café,ASC Cheeseboard Toastie,05/01/2022,100,100
4093,50027363,26311,Asda Café,ASC Turkey Feast Toastie,05/01/2022,0,0
4094,6250,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,05/01/2022,5350,1955
4095,6251,19489,Co-op,Co-op Aromatic Duck Wrap,05/01/2022,4066,3000
4096,6252,19490,Co-op,Co-op Southern Fried Chicken Wrap,05/01/2022,4723,1743
4097,6253,19491,Co-op,Co-op Falafel Wrap,05/01/2022,2858,2000
4098,6747,27443,Co-op,COOP HAM & CHEESE SUB ROLL,05/01/2022,5536,5536
4099,6748,27445,Co-op,COOP TUNA CRUNCH SUB ROLL,05/01/2022,3113,3113
4100,4458,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,05/01/2022,656,656
4101,4448,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,05/01/2022,668,668
4102,4413,19743,Co-op,Co-op Falafel Wrap x 4,05/01/2022,356,356
4103,4447,19783,Co-op,Co-op Aromatic Duck Wrap x4,05/01/2022,304,304
4104,,27444,Co-op,COOP HAM & CHEESE SUB ROLL x 4,05/01/2022,64,64
4105,,27446,Co-op,COOP TUNA CRUNCH SUB ROLL x 4,05/01/2022,28,28
4106,,17791,Co-op,COOP TI NEW YORK DELI GRAB BAG x4,05/01/2022,,
4107,,20161,Co-op,COOP HAM & MUSTARD x4,05/01/2022,,
4108,6390,22341,Co-op,CO-OP HAM & CHEESE PANINI,05/01/2022,,
4109,6393,22844,Co-op,CO-OP All Day Breakfast Hot Wrap,05/01/2022,,
4110,6338,25007,Co-op,Co-op Sausage & Egg Breakfast Muffin,05/01/2022,,
4111,,19463,Co-op,COOP HAM & CHEESE,05/01/2022,,
4112,6402,19506,Co-op,COOP TI NEW YORK DELI GRAB BAG,05/01/2022,,
4113,6058,20130,Co-op,COOP HAM & MUSTARD,05/01/2022,,
4114,4542167,27801,Morrisons,WM Southern Fried Chicken Wrap x8,05/01/2022,5207,6960
4115,4547196,18258,Morrisons,WM Aromatic Duck Wrap x4,05/01/2022,2784,1984
4116,4542173,27806,Morrisons,WM Chicken & Bacon Caesar Wrap x12,05/01/2022,10592,10800
4117,4542164,27807,Morrisons,WM Sweet Chilli Chicken Wrap x6,05/01/2022,0,0
4118,4541063,28440,Morrisons,WM Falafel & Spiced Houmous Wrap x4,05/01/2022,1874,612
4119,4540498,24993,Morrisons,WM Mexican Style 3 Bean Wrap x4,05/01/2022,1579,1064
4120,,26156,Morrisons,WM Counted Med Tuna Wrap,05/01/2022,1423,1300
4121,4540491,27436,Morrisons,WM Greek Chicken Wrap,05/01/2022,1388,680
4122,4540492,27437,Morrisons,WM Korean Beef Wrap,05/01/2022,2364,1804
4123,4542180,28002,Morrisons,WMM Cheeseboard Skillet,05/01/2022,,
4124,4542181,28003,Morrisons,WMM Turkey Curry Wrap,05/01/2022,,
4125,4542182,28004,Morrisons,WMM Vegan Feast Skillet,05/01/2022,,
4126,4542183,28005,Morrisons,WMM Pigs Under Blankets Skillet,05/01/2022,,
4127,4542184,28006,Morrisons,WMM Turkey Lunch Wedge Skillet,05/01/2022,,
4128,1855,21612,Morrisons PFS,WM DTS Southern Fried Chicken Wrap,05/01/2022,,
4129,1780,22865,Morrisons PFS,WM DTS Chicken & Bacon Caesar Wrap ,05/01/2022,4237,3860
4130,1770,24342,Morrisons PFS,WM DTS Sweet Chilli Chicken Wrap,05/01/2022,,
4131,,28136,Morrisons PFS,WMM DTS Pigs Under Blankets Skillet,05/01/2022,,
4132,,28137,Morrisons PFS,WMM DTS Cheeseboard Skillet,05/01/2022,,
4133,,28138,Morrisons PFS,WMM DTS Turkey Lunch Wedge Skillet,05/01/2022,,
4134,4549979,22864,Morrisons,WM 16 PIECE WRAP PLATTER x 1,05/01/2022,100,54
4135,4548306,24886,Morrisons,WM Vegetarian Sandwich Platter,05/01/2022,129,26
4136,4548303,24887,Morrisons,WM Meat Sandwich Platter,05/01/2022,210,45
4137,4549090,24890,Morrisons,WM Classic Sandwich Platter ,05/01/2022,269,75
4138,4548302,24891,Morrisons,WM Party Classic Sandwich Platter ,05/01/2022,,
4139,4548305,24888,Morrisons,WM Vegetarian Wraps Platter,05/01/2022,,
4140,4548301,24889,Morrisons,WM The Best Sandwich Platter,05/01/2022,,
4141,4540434,18257,Morrisons,WM Southern Fried Chicken Wrap x4,05/01/2022,,
4142,4540433,19799,Morrisons,WM Chicken Fajita Wrap x4,05/01/2022,,
4143,4540448,20119,Morrisons,WM Chicken & Bacon Caesar Wrap x4,05/01/2022,,
4144,4540498,23988,Morrisons,WM Falafel & Spiced Houmous Wrap x4,05/01/2022,,
4145,,21855,Morrisons,WM Sweet Chilli Chicken Wrap x4,05/01/2022,,
4146,,23768,Morrisons Café,MRS Egg & Cress Crisps Pack x 2 ,05/01/2022,,
4147,,23770,Morrisons Café,MRS Just Ham Crisps Pack x 2,05/01/2022,,
4148,,23773,Morrisons Café,MRS Salmon & Cucumber Crisps Pack x 2,05/01/2022,,
4149,7799572,21914,Sainsbury's,JS Seafood Cocktail Skillet x 4,05/01/2022,1766,1928
4150,7797696,21936,Sainsbury's,JS BGTY Tuna & Cucumber Skillet x 4,05/01/2022,1842,1996
4151,7798199,21970,Sainsbury's,JS New Yorker Grab Bag,05/01/2022,1477,1080
4152,7799556,21951,Sainsbury's,"JS Chicken, Bacon & Caesar Wrap x 4",05/01/2022,10985,10708
4153,7799565,21952,Sainsbury's,JS Duck & Hoisin Wrap x 4,05/01/2022,5677,5896
4154,7798446,21953,Sainsbury's,JS Southern Fried Chicken Wrap x4,05/01/2022,10587,10604
4155,7798442,21954,Sainsbury's,JS Falafel & Houmous Wrap x 4,05/01/2022,3426,2040
4156,7798436,21955,Sainsbury's,"JS Mozzarella, Tomato and Pesto Wrap x 4",05/01/2022,5163,5144
4157,7798864,22312,Sainsbury's,JS Chicken & Maple Cured Bacon Skillet x 6,05/01/2022,0,0
4158,7847033,22468,Sainsbury's,"JS Brie, Bacon & Chilli Chutney Skillet x4",05/01/2022,8508,2860
4159,7849630,22469,Sainsbury's,"JS Avocado, Tomato & Basil Skillet x4",05/01/2022,0,0
4160,7847035,22472,Sainsbury's,JS Chicken Fajita Triple Wrap x4,05/01/2022,3088,3324
4161,7958341,24077,Sainsbury's,JS Greek Chicken & Tzatziki Premium Wrap X4,05/01/2022,1420,2148
4162,7980040,24648,Sainsbury's,JS Steak & Caramelised Red Onion Grab Bag,05/01/2022,2059,2184
4163,7991425,24955,Sainsbury's,JS Vegan Mexican Bean Wrap,05/01/2022,1675,1180
4164,,25543,Sainsbury's,JS Harissa Chicken Wrap,05/01/2022,0,0
4165,,25544,Sainsbury's,JS Vegan Onion Bhaji Sandwich,05/01/2022,0,0
4166,,25545,Sainsbury's,JS Katsu Chicken Sandwich ,05/01/2022,0,0
4167,8018816,25608,Sainsbury's,JS Halloumi Roast Vegetable Wrap,05/01/2022,676,608
4168,7798851,26002,Sainsbury's,JS Chicken Salad Skillet x 4,05/01/2022,12203,12820
4169,8046570,26981,Sainsbury's,JS Tuna Crunch Sub Roll ,05/01/2022,,0
4170,8046550,26983,Sainsbury's,JS Chicken and Bacon Sub Roll ,05/01/2022,2716,
4171,8046562,26984,Sainsbury's,JS Ham and Cheese Sub Roll ,05/01/2022,4383,4700
4172,,28009,Sainsbury's,JS HTE Egg & Cheese Muffin,05/01/2022,549,20
4173,,28010,Sainsbury's,JS HTE Meatball Marinara Wrap,05/01/2022,418,192
4174,,28011,Sainsbury's,JS HTE Ham & Cheese Toastie,05/01/2022,786,76
4175,,28369,Sainsbury's,JS Hoisin No Duck Wrap x 4,05/01/2022,640,1756
4176,8018816,28370,Sainsbury's,JS Vegan No Chicken Ceasar Wrap x 4,05/01/2022,3956,1208
4177,7798851,28371,Sainsbury's,JS Vegan No Coronation Chicken Skillet x 4,05/01/2022,484,1148
4178,8046570,28372,Sainsbury's,JS Vegan Meatless Meatball Marinara Subroll x 4,05/01/2022,448,1488
4179,8046550,28373,Sainsbury's,JS Vegan No Chicken Tikka Roll x 4,05/01/2022,1289,3904
4180,,22883,Sainsbury's,JS Wrap Platter x1,05/01/2022,100,0
4181,,23956,Sainsbury's,JS Classic Sandwich Platter x1,05/01/2022,100,182
4182,,22882,Sainsbury's,JS Meat Sandwich Platter x1,05/01/2022,100,0
4183,,23954,Sainsbury's,JS Vegetarian Sandwich Platter x1,05/01/2022,100,47
4184,8530,27728,Sainsbury's,"JS PF Chicken, Bacon & Caesar Wrap x 1",05/01/2022,23,20
4185,8581,27727,Sainsbury's PFS,"JS PFS Mozzarella, Tomato and Pesto Wrap x 1",05/01/2022,20,20
4186,8531,27729,Sainsbury's PFS,JS PFS Duck & Hoisin Wrap x 1,05/01/2022,24,20
4187,8534,27730,Sainsbury's PFS,JS PFS Southern Fried Chicken Wrap x1,05/01/2022,25,20
4188,9935,27133,Sainsbury's PFS,JS PFS Seafood Cocktail Skillet x 1,05/01/2022,0,0
4189,,27921,Sainsbury's PFS,JS PFS Chicken and Bacon Sub Roll ,05/01/2022,22,0
4190,,27924,Sainsbury's PFS,JS PFS Korean Chicken Sandwich,05/01/2022,0,0
4191,,27933,Sainsbury's PFS,JS PFS TUNA & CUCUMBER SUB,05/01/2022,0,0
4192,,27934,Sainsbury's PFS,JS PFS Ham And Cheese Sub Roll,05/01/2022,,0
4193,,27935,Sainsbury's PFS,JS PFS Sweet Chilli Chicken Wrap,05/01/2022,,0
4194,,27937,Sainsbury's PFS,JS PFS TTD Eggs Hollandaise with Avocado,05/01/2022,,0
4195,,27938,Sainsbury's PFS,"JS PFS Brie, Bacon & Chilli Chutney Skillet",05/01/2022,,0
4196,,27939,Sainsbury's PFS,JS PFS greek style chicken & tzatziki wrap,05/01/2022,18,18
4197,,27946,Sainsbury's PFS,JS PFS Steak & caramelised onion sandwich,05/01/2022,19,20
4198,9929,27131,Sainsbury's PFS,JS PFS Chicken Salad Skillet x 1,05/01/2022,66,398
4199,,27179,Sainsbury's PFS,JS PFS Chicken & Maple Cured Bacon Skillet x 1,05/01/2022,0,0
4200,,27109,Sainsbury's PFS,JS PFS Brie & Cranberry Skillet,05/01/2022,0,
4201,,22288,Sainsbury's,JS Brie & Cranberry Skillet,05/01/2022,0,
4202,,28111,Sainsbury's,JS Boxing Day Sub Roll,05/01/2022,0,0
4203,,28112,Sainsbury's,JS Rudolph's Christmas Feast,05/01/2022,0,0
4204,,28113,Sainsbury's,JS Beef Wellington Special,05/01/2022,0,0
4205,,28375,Sainsbury's,JS Christmas Platter,05/01/2022,0,0
4206,,28474,Sainsbury's,JS PF BOXING DAY LEFTOVER SUB,05/01/2022,,
4207,,28475,Sainsbury's,JS PF RUDOLPHS CARROT & VEG ST,05/01/2022,,
4208,,27331,Sainsbury's,JS Indian Inspired Chickpea Flatbread,05/01/2022,,
4209,,27332,Sainsbury's,JS Middle Eastern Lamb Kofta Flatbread  ,05/01/2022,,
4210,,28100,Sainsbury's,JS Hell's Spicy Chicken Roll,05/01/2022,,
4211,7980037,24649,Sainsbury's,JS Ham Hock & Mature Cheddar Grab Bag,05/01/2022,,
4212,,23955,Sainsbury's,JS Seafood Platter x1,05/01/2022,,
4213,7972085,24770,Sainsbury's,JS Party Sandwich Platter,05/01/2022,,
4214,7972091,24480,Sainsbury's,JS Premium Sandwich Platter,05/01/2022,,
4215,3277,22186,Sainsbury's PFS,JS DTS Southern Fried Chicken Wrap x 1,05/01/2022,,
4216,3278,22187,Sainsbury's PFS,"JS DTS Ham & Egg Sub Roll 10"" x 1",05/01/2022,,
4217,3292,23990,Sainsbury's PFS,JS DTS Chicken Salad Skillet x 1,05/01/2022,,
4218,3294,23992,Sainsbury's PFS,JS DTS Seafood Cocktail Skillet x 1,05/01/2022,,
4219,7799572,23686,Sainsbury's,JS Seafood Cocktail Skillet x 8,05/01/2022,,
4220,,27781,Sainsbury's Café,JS CAFE Bacon Bap x 4          ,05/01/2022,1591,1740
4221,,27782,Sainsbury's Café,JS CAFE Sausage Bap x 4,05/01/2022,1277,1460
4222,,27783,Sainsbury's Café,JS CAFE Egg Florentine x 4,05/01/2022,539,576
4223,,27784,Sainsbury's Café,JS CAFE Cheese & Onion Topped Toastie x 4,05/01/2022,1169,1352
4224,,27785,Sainsbury's Café,JS CAFE Ham & Cheese Topped Toastie x 4,05/01/2022,1266,1408
4225,,27786,Sainsbury's Café,JS CAFE Chicken & Bacon Topped Toastie x 4,05/01/2022,,0
4226,,27787,Sainsbury's Café,JS CAFE Tomato & Mozarella Panini x 4,05/01/2022,1053,836
4227,,27788,Sainsbury's Café,JS CAFE Tuna Cheese Melt Panini x 4,05/01/2022,793,936
4228,,27789,Sainsbury's Café,JS CAFE Kids Cheese Sandwich x 4,05/01/2022,728,836
4229,,27790,Sainsbury's Café,JS CAFE Kids Ham Sandwich x 4,05/01/2022,723,832
4230,,27791,Sainsbury's Café,JS CAFE Egg & Cress Sandwich x 2,05/01/2022,502,538
4231,,27792,Sainsbury's Café,JS CAFE Prawn Mayonnaise Sandwich x 2,05/01/2022,472,528
4232,,27793,Sainsbury's Café,JS CAFE Chicken & Bacon Sandwich x 2,05/01/2022,,0
4233,,27794,Sainsbury's Café,JS CAFE Cheese Ploughmans x 2,05/01/2022,404,482
4234,,28103,Sainsbury's Café,JS CAFE Pig Under Blankets Toastie,05/01/2022,0,
4235,,28104,Sainsbury's Café,JS CAFÉ Rudolph's Christmas Feast,05/01/2022,0,
4236,,28105,Sainsbury's Café,JS CAFÉ Turkey Feast Sandwich Stack,05/01/2022,0,
4237,,28106,Sainsbury's Café,JS CAFÉ Cheese & Chutney Toastie,05/01/2022,0,
4238,,28107,Sainsbury's Café,JS CAFÉ Turkey Trimmings Panini,05/01/2022,0,
4239,,28108,Sainsbury's Café,JS CAFÉ Brie & Cranberry Panini,05/01/2022,0,0
4240,,28182,Sainsbury's Café,JS CAFÉ Cheese & Tomato Pizza,05/01/2022,,
4241,,28296,Sainsbury's Café,JS CAFE Vegan Panini Meatless Marinara,05/01/2022,494,564
4242,,28297,Sainsbury's Café,JS CAFE Vegan Sausage Bap x 4,05/01/2022,403,804
4243,3700,27201,GDTS MCCOLLS,McColl's Southern Fried Chicken Wrap,05/01/2022,,
4244,3706,27202,GDTS MCCOLLS,McColl's Chicken & Bacon Caesar Wrap,05/01/2022,2286,2198
4245,3703,27205,GDTS MCCOLLS,McColl's FALAFEL & HOUMOUS WRAP,05/01/2022,0,0
4246,,28139,GDTS MCCOLLS,MC XMAS CHEESE BOARD WEDGE,05/01/2022,0,0
4247,,28140,GDTS MCCOLLS,MC XMAS TURKEY LUNCH WEDGE,05/01/2022,0,0
4248,,28141,GDTS MCCOLLS,MC XMAS PIGS UNDER BLANKETS WEDGE,05/01/2022,0,0
4249,,27410,WAITROSE,WR Shakshuka Eggs Flatbread x 4,05/01/2022,,
4250,,27411,WAITROSE,WR Spiced Roasted Aubergine Flatbread x 4,05/01/2022,,
4251,Wrap,443009,,44813,05/01/2022,,Tue/Wed
4252,,,,,06/01/2022,06/01/2022,02/01/2022
4253,9518832,20371,Asda,AS Chicken Fajita Triple Wrap x4,06/01/2022,3005,2772
4254,50193482,22592,Asda,AS Chicken & Bacon Skillet x 8,06/01/2022,7115,4424
4255,50243954,22708,Asda,AS Chicken Bacon Caesar Triple Wrap x 8,06/01/2022,6564,5104
4256,50535479,23870,Asda,AS Chicken Fajita Wrap x4,06/01/2022,1530,640
4257,50535476,23871,Asda,AS Chicken Bacon Caesar Wrap x 6,06/01/2022,5473,2700
4258,50779457,24806,Asda Café,ASC Tuna Melt Panini x4,06/01/2022,304,656
4259,50779460,24809,Asda Café,ASC Cheese & Tomato Toastie x4,06/01/2022,178,
4260,50779461,24810,Asda Café,ASC Ham & Cheese Toastie x4,06/01/2022,352,808
4261,50779462,24811,Asda Café,ASC ADB Topped Toastie x4,06/01/2022,132,
4262,50773032,24821,Asda Café,ASC Cheeseboard Toastie,06/01/2022,298,384
4263,50027363,26311,Asda Café,ASC Turkey Feast Toastie,06/01/2022,0,0
4264,6250,19488,Co-op,Co-op Chicken & Bacon Caesar Wrap,06/01/2022,7702,2500
4265,6251,19489,Co-op,Co-op Aromatic Duck Wrap,06/01/2022,4458,3000
4266,6252,19490,Co-op,Co-op Southern Fried Chicken Wrap,06/01/2022,7328,942
4267,6253,19491,Co-op,Co-op Falafel Wrap,06/01/2022,3116,2000
4268,6747,27443,Co-op,COOP HAM & CHEESE SUB ROLL,06/01/2022,5747,5548
4269,6748,27445,Co-op,COOP TUNA CRUNCH SUB ROLL,06/01/2022,3182,3256
4270,4458,17104,Co-op,Co-op Southern Fried Chicken Wrap x4,06/01/2022,198,760
4271,4448,17105,Co-op,Co-op Chicken & Bacon Caesar Wrap x4,06/01/2022,304,812
4272,4413,19743,Co-op,Co-op Falafel Wrap x 4,06/01/2022,80,276
